Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
RNAA.SG01NAC34B0101CCZ,2011.03,626,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2012.03,637,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2013.03,564,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2014.03,588,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2015.03,794,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2016.03,971,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2017.03,798,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2018.03,883,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2019.03,876,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2020.03,833,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2021.03,680,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2022.03,743,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101CCZ,2023.03,954,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0101DD1,2000.03,48,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2001.03,54,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2002.03,44,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2003.03,52,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2004.03,62,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2005.03,68,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2006.03,76,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2007.03,94,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2008.03,107,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2009.03,116,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2010.03,111,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2011.03,141,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2012.03,152,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2013.03,170,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2014.03,174,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2015.03,169,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2016.03,173,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2017.03,187,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2018.03,192,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2019.03,211,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2020.03,220,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2021.03,203,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2022.03,241,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101DD1,2023.03,255,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,,Dollars,6
RNAA.SG01NAC34B0101EE1,2000.03,150,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2001.03,150,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2002.03,159,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2003.03,180,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2004.03,209,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2005.03,277,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2006.03,259,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2007.03,311,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2008.03,353,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2009.03,350,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2010.03,337,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2011.03,313,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2012.03,291,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2013.03,310,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2014.03,326,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2015.03,344,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2016.03,371,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2017.03,453,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2018.03,527,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2019.03,560,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2020.03,639,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2021.03,671,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2022.03,745,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101EE1,2023.03,861,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Construction,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2000.03,76,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2001.03,108,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2002.03,128,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2003.03,74,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2004.03,99,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2005.03,93,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2006.03,95,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2007.03,113,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
RNAA.SG01NAC34B0101FF1,2008.03,119,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Northland,Wholesale Trade,,,Dollars,6
